record_date,farm_id,animal_id,breed,age_years,lactation_number,days_in_milk,previous_mastitis_history,vaccinated,chronic_disease_flag,ambient_temperature_c,relative_humidity_pct,hygiene_score_0_100,environment_total_mastitis_pathogen_load_log10,S_aureus_load_log10_cfu_equiv,S_uberis_load_log10_cfu_equiv,E_coli_load_log10_cfu_equiv,K_pneumoniae_load_log10_cfu_equiv,S_agalactiae_load_log10_cfu_equiv,dominant_environment_pathogen,milk_yield_kg_day,milk_conductivity_mS_cm,body_temperature_c,udder_surface_temperature_c,clinical_mastitis_now,synthetic_risk_score_pct,mastitis_risk_category,mastitis_in_next_7d,mastitis_in_next_14d,days_to_synthetic_event,temperature_humidity_index
31-01-2026,F16,111,Gir_cross,5.9,1,50,0,1,0,30.85,65.88,56.69,5.133,4.078,4.86,3.983,4.538,3.865,S_uberis,8.43,4.137,38.57,33.75,0,16.65,No_Risk,0,0,,81.91726
01-02-2026,F16,112,Gir_cross,5.9,1,51,0,1,0,30.38,76.03,55.64,5.71,4.267,4.89,5.064,5.464,3.997,K_pneumoniae,8.52,4.074,38.65,34.03,0,36.51,Low,0,0,,82.853594
02-02-2026,F16,113,Gir_cross,5.9,1,52,0,1,0,30.04,65.26,80.22,4.883,3.857,4.409,4.113,4.308,4.012,S_uberis,8.1,4.0,38.58,34.05,0,6.08,No_Risk,0,0,,80.638664
03-02-2026,F16,114,Gir_cross,5.9,1,53,0,1,0,28.79,79.0,86.63,4.557,4.317,3.151,3.675,3.389,3.826,S_aureus,8.75,4.072,38.65,33.4,0,2.14,No_Risk,0,0,,80.8001
04-02-2026,F16,115,Gir_cross,5.9,1,54,0,1,0,31.29,75.51,45.17,5.161,3.969,4.892,4.424,4.456,3.428,S_uberis,7.86,4.193,38.4,34.84,0,15.23,No_Risk,0,0,,84.18563900000001
05-02-2026,F16,116,Gir_cross,5.9,1,55,0,1,0,30.37,93.23,58.56,6.213,4.342,5.124,5.75,5.942,4.606,K_pneumoniae,9.3,4.055,38.59,34.34,0,50.51,Moderate,0,0,,85.58483100000001
06-02-2026,F16,117,Gir_cross,5.9,1,56,0,1,0,29.58,64.97,55.31,5.322,4.158,4.886,4.553,4.759,4.409,S_uberis,8.92,4.005,38.56,34.12,0,21.72,Low,0,0,,79.926446
07-02-2026,F16,118,Gir_cross,5.9,1,57,0,1,0,32.48,74.19,70.35,5.254,4.028,5.062,4.548,4.2,3.358,S_uberis,8.22,4.085,38.46,34.16,0,12.85,No_Risk,0,0,,85.797552
08-02-2026,F16,119,Gir_cross,5.9,1,58,0,1,0,32.0,81.05,16.23,6.406,4.669,5.267,5.784,6.226,4.391,K_pneumoniae,9.48,3.856,38.42,34.41,0,83.81,High,0,0,,86.26480000000001
09-02-2026,F16,120,Gir_cross,5.9,1,59,0,1,0,31.07,95.75,19.65,6.641,4.921,4.934,5.915,6.526,4.447,K_pneumoniae,8.03,4.12,38.64,33.72,0,79.45,High,0,0,,87.217525
01-01-2026,F09,121,HF_cross,5.7,5,20,0,0,0,31.35,70.15,73.61,4.422,3.753,3.586,3.687,3.88,3.648,K_pneumoniae,17.76,3.851,38.49,33.96,0,3.2,No_Risk,0,0,,83.37042500000001
02-01-2026,F09,122,HF_cross,5.7,5,21,0,0,0,30.82,67.87,70.0,4.475,3.627,3.601,3.939,3.769,3.847,E_coli,17.07,4.058,38.74,34.23,0,4.39,No_Risk,0,0,,82.200254
03-01-2026,F09,123,HF_cross,5.7,5,22,0,0,0,27.0,77.41,70.85,5.221,4.21,4.58,4.723,4.683,4.049,E_coli,17.97,4.077,38.65,34.23,0,17.93,No_Risk,0,0,,77.75366
04-01-2026,F09,124,HF_cross,5.7,5,23,0,0,0,33.17,73.08,55.44,5.611,5.016,5.233,4.705,4.796,4.31,S_uberis,17.41,4.064,38.39,33.97,0,30.59,Low,0,0,,86.65311600000001
05-01-2026,F09,125,HF_cross,5.7,5,24,0,0,0,28.2,73.24,66.05,5.672,4.539,5.424,4.847,4.968,3.785,S_uberis,16.94,4.204,38.45,34.68,0,24.94,Low,0,0,,79.06711999999999
06-01-2026,F09,126,HF_cross,5.7,5,25,0,0,0,26.11,77.14,69.58,5.122,4.105,4.525,4.656,4.431,4.138,E_coli,17.51,4.091,38.73,34.45,0,12.2,No_Risk,0,0,,76.321094
07-01-2026,F09,127,HF_cross,5.7,5,26,0,0,0,27.29,82.77,23.39,6.576,4.456,5.392,5.832,6.446,4.345,K_pneumoniae,16.38,4.012,38.48,33.99,0,79.6,High,0,0,,78.90105299999999
08-01-2026,F09,128,HF_cross,5.7,5,27,0,0,0,36.35,72.72,63.61,4.757,3.856,4.507,3.818,3.846,3.627,S_uberis,17.69,3.971,38.44,34.18,0,7.46,No_Risk,0,0,,91.44203999999999
09-01-2026,F09,129,HF_cross,5.7,5,28,0,0,0,29.41,89.29,72.25,5.805,4.738,5.179,5.273,5.3,4.66,K_pneumoniae,18.13,4.16,38.55,34.18,0,34.94,Low,0,0,,83.33042900000001
10-01-2026,F09,130,HF_cross,5.7,5,29,0,0,0,30.94,75.33,78.69,5.131,4.612,4.367,4.579,4.36,4.008,S_aureus,17.51,4.13,38.52,33.51,0,9.33,No_Risk,0,0,,83.611582
11-01-2026,F09,131,HF_cross,5.7,5,30,0,0,0,29.03,68.64,52.01,5.836,4.622,5.605,4.972,5.134,4.06,S_uberis,17.22,3.99,38.72,33.59,0,36.38,Low,0,0,,79.666032
12-01-2026,F09,132,HF_cross,5.7,5,31,0,0,0,30.5,70.58,69.15,4.886,4.384,3.883,3.927,4.101,4.38,S_aureus,17.22,3.936,38.62,34.24,0,6.35,No_Risk,0,0,,82.16338
13-01-2026,F09,133,HF_cross,5.7,5,32,0,0,0,31.24,72.3,12.42,6.732,5.089,5.476,6.419,6.366,4.468,E_coli,18.08,4.196,38.6,33.77,0,86.41,High,0,0,,83.56732
14-01-2026,F09,134,HF_cross,5.7,5,33,0,0,0,31.53,63.46,64.07,4.79,3.818,4.127,3.731,4.482,3.775,K_pneumoniae,17.62,4.003,38.57,34.57,0,6.38,No_Risk,0,0,,82.494698
15-01-2026,F09,135,HF_cross,5.7,5,34,0,0,0,30.48,58.04,74.53,4.074,3.278,3.506,3.549,3.237,3.177,E_coli,17.95,4.113,38.47,34.18,0,2.4,No_Risk,0,0,,80.11683199999999
16-01-2026,F09,136,HF_cross,5.7,5,35,0,0,0,25.01,70.17,79.52,5.218,4.003,4.71,4.744,4.549,4.112,E_coli,18.14,4.066,38.6,34.41,0,9.08,No_Risk,0,0,,73.853037
17-01-2026,F09,137,HF_cross,5.7,5,36,0,0,0,29.43,83.51,44.01,6.379,4.918,5.478,6.019,5.963,4.654,E_coli,18.56,3.918,38.26,34.5,0,74.46,High,0,0,,82.495553
18-01-2026,F09,138,HF_cross,5.7,5,37,0,0,0,26.24,83.56,77.64,4.951,3.878,3.986,4.184,4.683,3.938,K_pneumoniae,17.01,3.992,38.59,34.6,0,7.2,No_Risk,0,0,,77.285504
19-01-2026,F09,139,HF_cross,5.7,5,38,0,0,0,26.34,81.74,68.72,4.85,3.727,3.994,4.371,4.425,3.745,K_pneumoniae,17.88,3.796,38.44,34.12,0,7.55,No_Risk,0,0,,77.23175599999999
20-01-2026,F09,140,HF_cross,5.7,5,39,0,0,0,30.97,84.53,27.32,6.683,4.374,5.103,6.376,6.359,4.096,E_coli,16.62,4.003,38.34,34.3,0,76.76,High,0,0,,85.182621
21-01-2026,F09,141,HF_cross,5.7,5,40,0,0,0,28.13,66.29,67.51,4.988,4.029,4.087,3.931,4.536,4.497,K_pneumoniae,16.77,4.139,38.33,33.85,0,8.74,No_Risk,0,0,,78.005617
22-01-2026,F09,142,HF_cross,5.7,5,41,0,0,0,32.92,76.13,36.69,5.679,4.381,5.285,5.011,5.168,4.03,S_uberis,18.47,3.846,38.4,34.44,0,48.44,Moderate,0,0,,86.835276
23-01-2026,F09,143,HF_cross,5.7,5,42,0,0,0,29.49,56.73,62.95,4.964,3.9,4.468,4.551,4.18,3.61,E_coli,16.91,3.955,38.61,33.76,0,14.24,No_Risk,0,0,,78.552557
24-01-2026,F09,144,HF_cross,5.7,5,43,0,0,0,27.83,91.89,48.72,6.041,5.132,5.27,5.555,5.554,4.77,E_coli,17.38,3.851,38.41,33.9,0,63.09,Moderate,0,0,,81.004827
25-01-2026,F09,145,HF_cross,5.7,5,44,0,0,0,28.56,72.69,66.91,5.273,4.637,4.356,4.954,4.388,3.857,E_coli,17.57,3.962,38.31,33.48,0,15.86,No_Risk,0,0,,79.540904
26-01-2026,F09,146,HF_cross,5.7,5,45,0,0,0,32.51,81.99,74.76,4.36,3.829,3.293,3.52,3.888,3.496,K_pneumoniae,17.57,3.925,38.45,34.35,0,4.24,No_Risk,0,0,,87.256389
27-01-2026,F09,147,HF_cross,5.7,5,46,0,0,0,28.8,69.65,74.36,5.232,4.477,4.624,4.355,4.466,4.668,S_agalactiae,18.13,4.107,38.27,34.51,0,10.9,No_Risk,0,0,,79.4696
28-01-2026,F09,148,HF_cross,5.7,5,47,0,0,0,27.57,77.37,59.94,5.004,3.874,4.043,4.794,4.155,3.77,E_coli,17.14,3.972,38.52,33.84,0,11.61,No_Risk,0,0,,78.645629
29-01-2026,F09,149,HF_cross,5.7,5,48,0,0,0,25.57,90.29,33.25,6.409,4.646,4.875,5.909,6.208,4.368,K_pneumoniae,16.63,4.027,38.3,33.71,0,65.78,Moderate,0,0,,76.941393
30-01-2026,F09,150,HF_cross,5.7,5,49,0,0,0,28.91,83.32,17.99,6.736,4.197,5.143,6.276,6.528,4.411,K_pneumoniae,17.54,4.116,38.54,34.06,0,78.11,High,0,0,,81.61773199999999
31-01-2026,F09,151,HF_cross,5.7,5,50,0,0,0,25.92,78.12,46.76,6.776,4.798,4.929,5.862,6.706,4.31,K_pneumoniae,17.22,4.072,38.66,34.11,0,76.66,High,0,0,,76.135424
01-02-2026,F09,152,HF_cross,5.7,5,51,0,0,0,26.61,72.26,70.04,4.967,4.071,4.5,4.266,4.194,4.182,S_uberis,15.7,4.123,38.31,33.89,0,9.65,No_Risk,0,0,,76.51094599999999
02-02-2026,F09,153,HF_cross,5.7,5,52,0,0,0,28.31,83.41,32.31,6.735,4.402,5.096,5.938,6.642,4.546,K_pneumoniae,16.99,3.992,38.62,35.0,0,78.94,High,0,0,,80.650331
03-02-2026,F09,154,HF_cross,5.7,5,53,0,0,0,30.54,66.09,75.17,4.803,4.225,3.995,3.994,4.38,3.484,K_pneumoniae,16.31,3.928,38.38,33.79,0,8.03,No_Risk,0,0,,81.49892600000001
04-02-2026,F09,155,HF_cross,5.7,5,54,0,0,0,25.29,67.11,91.17,4.637,4.29,3.374,3.368,3.751,4.133,S_aureus,16.2,4.066,38.37,34.15,0,2.5,No_Risk,0,0,,73.940279
05-02-2026,F09,156,HF_cross,5.7,5,55,0,0,0,32.54,77.11,0.77,6.316,4.448,4.59,5.473,6.207,4.962,K_pneumoniae,15.6,3.998,38.54,34.48,0,78.79,High,0,0,,86.419754
06-02-2026,F09,157,HF_cross,5.7,5,56,0,0,0,32.48,75.98,50.78,4.929,3.683,4.247,4.343,4.49,3.981,K_pneumoniae,17.26,4.012,38.53,34.26,0,15.06,No_Risk,0,0,,86.121184
07-02-2026,F09,158,HF_cross,5.7,5,57,0,0,0,28.2,62.46,80.38,4.588,4.293,3.609,3.903,3.547,3.538,S_aureus,16.46,3.971,38.4,34.36,0,3.24,No_Risk,0,0,,77.57948
08-02-2026,F09,159,HF_cross,5.7,5,58,0,0,0,26.77,84.13,43.16,6.569,4.879,5.651,6.021,6.323,4.429,K_pneumoniae,16.59,4.1,38.55,33.5,0,75.87,High,0,0,,78.222881
09-02-2026,F09,160,HF_cross,5.7,5,59,0,0,0,27.25,70.58,45.98,5.346,4.306,4.969,4.856,4.256,4.266,S_uberis,15.46,3.919,38.67,34.02,0,24.96,Low,0,0,,77.26953
01-01-2026,F18,161,Gir_cross,6.2,1,20,0,1,0,26.78,72.91,65.93,5.03,4.068,4.725,4.16,4.233,4.039,S_uberis,8.47,3.974,38.57,33.98,0,10.42,No_Risk,0,0,,76.850258
02-01-2026,F18,162,Gir_cross,6.2,1,21,0,1,0,30.7,68.68,57.84,4.687,4.275,4.181,3.841,3.711,3.41,S_aureus,7.86,4.156,38.42,34.27,0,10.51,No_Risk,0,0,,82.15484000000001
03-01-2026,F18,163,Gir_cross,6.2,1,22,0,1,0,28.52,63.3,68.37,5.052,4.536,4.121,4.077,4.056,4.62,S_agalactiae,7.89,3.982,38.31,33.35,0,9.31,No_Risk,0,0,,78.15396
04-01-2026,F18,164,Gir_cross,6.2,1,23,0,1,0,28.99,61.14,63.98,5.469,3.62,5.328,4.381,4.676,3.782,S_uberis,8.98,4.111,38.53,34.02,0,15.1,No_Risk,0,0,,78.512326
05-01-2026,F18,165,Gir_cross,6.2,1,24,0,1,0,28.11,71.29,67.4,5.019,3.757,4.101,4.807,4.052,4.035,E_coli,8.43,3.851,38.51,33.85,0,7.77,No_Risk,0,0,,78.66185899999999
06-01-2026,F18,166,Gir_cross,6.2,1,25,0,1,0,27.73,69.65,64.34,4.926,4.081,4.02,3.93,4.536,4.28,K_pneumoniae,9.22,4.338,38.53,34.28,0,9.05,No_Risk,0,0,,77.868345
07-01-2026,F18,167,Gir_cross,6.2,1,26,0,1,0,34.54,59.75,51.29,4.838,3.547,4.273,3.521,4.504,4.052,K_pneumoniae,6.52,4.169,38.46,34.79,0,8.55,No_Risk,0,0,,86.06565
08-01-2026,F18,168,Gir_cross,6.2,1,27,0,1,0,28.98,84.58,46.82,5.931,4.476,5.286,5.341,5.596,4.217,K_pneumoniae,8.25,3.891,38.53,33.84,0,56.33,Moderate,0,0,,81.915764
09-01-2026,F18,169,Gir_cross,6.2,1,28,0,1,0,28.01,64.51,56.24,4.929,4.125,4.542,4.281,4.093,3.719,S_uberis,7.32,3.936,38.56,34.73,0,15.6,No_Risk,0,0,,77.587811
10-01-2026,F18,170,Gir_cross,6.2,1,29,0,1,0,33.73,80.09,51.56,5.39,3.72,4.81,4.959,4.836,4.205,E_coli,8.0,4.035,38.43,34.02,0,24.53,Low,0,0,,88.865397
11-01-2026,F18,171,Gir_cross,6.2,1,30,0,1,0,22.26,73.92,50.03,4.813,3.944,4.546,3.858,4.025,3.515,S_uberis,8.57,3.849,38.4,34.12,0,6.99,No_Risk,0,0,,70.018112
12-01-2026,F18,172,Gir_cross,6.2,1,31,0,1,0,29.6,78.71,10.05,6.349,4.383,4.845,5.328,6.275,4.659,K_pneumoniae,8.32,3.89,38.59,33.87,0,75.55,High,0,0,,82.04392
13-01-2026,F18,173,Gir_cross,6.2,1,32,0,1,0,31.44,83.5,19.15,6.493,4.455,5.479,6.133,6.149,4.199,K_pneumoniae,7.4,4.036,38.45,34.17,0,79.06,High,0,0,,85.7804
14-01-2026,F18,174,Gir_cross,6.2,1,33,0,1,0,30.32,91.67,55.52,5.55,3.954,4.51,5.28,5.069,3.755,E_coli,8.46,4.001,38.57,34.35,0,20.66,Low,0,0,,85.249864
15-01-2026,F18,175,Gir_cross,6.2,1,34,0,1,0,29.33,65.76,69.37,4.902,4.373,4.098,3.602,3.559,4.556,S_agalactiae,7.76,4.044,38.66,34.1,0,5.5,No_Risk,0,0,,79.681968
16-01-2026,F18,176,Gir_cross,6.2,1,35,0,1,0,23.63,80.26,35.27,6.773,4.946,5.509,6.471,6.407,4.203,E_coli,9.38,3.95,38.41,33.93,0,87.16,High,0,0,,72.711998
17-01-2026,F18,177,Gir_cross,6.2,1,36,0,1,0,31.86,66.33,51.82,5.289,4.587,5.02,4.485,4.209,3.676,S_uberis,8.11,4.088,38.55,34.42,0,17.74,No_Risk,0,0,,83.469218
18-01-2026,F18,178,Gir_cross,6.2,1,37,0,1,0,31.71,58.94,51.68,5.355,4.061,4.816,4.904,4.775,3.991,E_coli,9.18,4.152,38.35,33.8,0,25.5,Low,0,0,,81.97051400000001
19-01-2026,F18,179,Gir_cross,6.2,1,38,0,1,0,27.41,68.87,71.84,5.124,3.875,4.766,4.443,4.466,4.01,S_uberis,7.73,3.962,38.44,33.55,0,8.29,No_Risk,0,0,,77.287987
20-01-2026,F18,180,Gir_cross,6.2,1,39,0,1,0,31.54,83.34,36.64,6.19,5.076,5.007,5.469,6.008,4.154,K_pneumoniae,8.3,3.922,38.63,33.81,0,64.72,Moderate,0,0,,85.91647599999999
21-01-2026,F18,181,Gir_cross,6.2,1,40,0,1,0,26.14,58.56,66.06,5.133,4.652,4.794,3.911,4.259,3.382,S_uberis,8.47,4.037,38.57,34.31,0,10.47,No_Risk,0,0,,74.186944
22-01-2026,F18,182,Gir_cross,6.2,1,41,0,1,0,25.48,74.32,68.06,5.174,4.414,4.868,4.087,4.453,3.96,S_uberis,6.6,3.951,38.43,34.67,0,10.27,No_Risk,0,0,,75.018656
23-01-2026,F18,183,Gir_cross,6.2,1,42,0,1,0,27.54,72.47,57.12,5.411,4.139,4.91,4.931,4.805,4.12,E_coli,7.36,3.906,38.51,33.56,0,23.12,Low,0,0,,77.95455799999999
24-01-2026,F18,184,Gir_cross,6.2,1,43,0,1,0,29.98,72.34,54.18,5.681,4.434,5.407,5.077,4.818,4.085,S_uberis,8.49,3.996,38.53,34.33,0,28.97,Low,0,0,,81.654572
25-01-2026,F18,185,Gir_cross,6.2,1,44,0,1,0,29.13,77.17,53.77,5.84,4.314,4.898,5.385,5.469,4.738,K_pneumoniae,7.54,3.972,38.55,34.31,0,35.04,Low,0,0,,81.07114100000001
26-01-2026,F18,186,Gir_cross,6.2,1,45,0,1,0,28.25,82.76,37.6,6.711,5.444,5.717,6.13,6.471,4.533,K_pneumoniae,7.78,4.12,38.45,34.58,0,85.62,High,0,0,,80.46226
27-01-2026,F18,187,Gir_cross,6.2,1,46,0,1,0,28.39,61.64,70.28,5.03,4.934,3.938,3.524,3.572,3.745,S_aureus,8.06,4.366,38.61,34.83,0,4.98,No_Risk,0,0,,77.735436
28-01-2026,F18,188,Gir_cross,6.2,1,47,0,1,0,32.8,73.65,65.48,5.158,4.311,4.595,4.529,4.593,4.049,S_uberis,8.09,3.958,38.65,34.2,0,19.58,No_Risk,0,0,,86.1916
29-01-2026,F18,189,Gir_cross,6.2,1,48,0,1,0,31.46,66.28,57.19,4.87,3.788,4.407,4.354,4.204,3.598,S_uberis,7.83,4.186,38.56,34.44,0,9.99,No_Risk,0,0,,82.87536800000001
30-01-2026,F18,190,Gir_cross,6.2,1,49,0,1,0,31.72,80.26,63.37,4.651,3.68,4.438,3.75,3.718,3.225,S_uberis,6.91,4.258,38.52,34.06,0,6.06,No_Risk,0,0,,85.677032
31-01-2026,F18,191,Gir_cross,6.2,1,50,0,1,0,24.25,78.43,39.08,6.434,4.999,5.292,5.979,6.164,3.995,K_pneumoniae,8.18,4.136,38.58,34.43,0,64.09,Moderate,0,0,,73.525355
01-02-2026,F18,192,Gir_cross,6.2,1,51,0,1,0,30.69,73.93,73.8,6.256,4.304,5.449,5.426,6.087,4.081,K_pneumoniae,7.65,4.038,38.4,34.06,0,40.26,Low,0,0,,82.995197
02-02-2026,F18,193,Gir_cross,6.2,1,52,0,1,0,29.04,78.26,53.25,6.034,4.255,5.44,5.265,5.765,4.365,K_pneumoniae,7.72,4.071,38.45,34.29,0,42.4,Low,0,0,,81.089264
03-02-2026,F18,194,Gir_cross,6.2,1,53,0,1,0,33.64,76.88,52.65,5.76,4.079,4.978,5.296,5.422,3.838,K_pneumoniae,7.89,3.974,38.5,34.08,0,38.33,Low,0,0,,88.103712
04-02-2026,F18,195,Gir_cross,6.2,1,54,0,1,0,27.05,81.92,65.38,5.879,3.968,4.996,5.514,5.491,4.103,E_coli,7.72,3.881,38.55,33.72,0,39.37,Low,0,0,,78.40288000000001
05-02-2026,F18,196,Gir_cross,6.2,1,55,0,1,0,28.76,63.44,66.18,4.566,3.99,3.672,3.627,3.882,4.021,S_agalactiae,8.06,3.945,38.22,34.16,0,4.44,No_Risk,0,0,,78.51798400000001
06-02-2026,F18,197,Gir_cross,6.2,1,56,0,1,0,26.2,82.08,55.23,6.15,4.753,5.425,4.951,5.992,4.242,K_pneumoniae,8.67,4.252,38.74,33.68,0,46.59,Moderate,0,0,,77.04544
07-02-2026,F18,198,Gir_cross,6.2,1,57,0,1,0,28.78,68.02,71.98,4.522,3.849,3.917,4.107,3.449,3.372,E_coli,8.37,4.059,38.64,33.97,0,4.35,No_Risk,0,0,,79.205276
08-02-2026,F18,199,Gir_cross,6.2,1,58,0,1,0,25.78,58.93,54.58,5.118,4.011,4.611,4.647,4.518,3.46,E_coli,8.07,4.152,38.57,33.97,0,19.53,No_Risk,0,0,,73.730234
09-02-2026,F18,200,Gir_cross,6.2,1,59,0,1,0,29.41,61.96,82.63,5.229,4.886,4.534,4.486,4.212,4.049,S_aureus,7.53,3.806,38.56,34.33,0,13.76,No_Risk,0,0,,79.228196
01-01-2026,F26,201,HF_cross,5.0,2,20,0,1,0,31.47,72.12,71.76,5.016,4.211,4.53,4.418,4.17,4.103,S_uberis,17.46,3.868,38.64,34.09,0,12.09,No_Risk,0,0,,83.88688400000001
02-01-2026,F26,202,HF_cross,5.0,2,21,0,1,0,29.11,70.33,58.85,5.66,4.794,4.88,5.165,5.194,4.216,K_pneumoniae,17.9,4.217,38.54,34.02,0,42.18,Low,0,0,,80.03354300000001
03-01-2026,F26,203,HF_cross,5.0,2,22,0,1,0,32.55,77.99,24.97,6.417,4.507,5.086,6.105,6.061,4.494,E_coli,17.78,4.012,38.56,34.14,0,70.81,High,0,0,,86.59518499999999
04-01-2026,F26,204,HF_cross,5.0,2,23,0,1,0,25.41,74.93,69.61,4.647,4.184,3.63,4.22,3.682,3.527,E_coli,17.65,4.098,38.55,34.22,0,5.67,No_Risk,0,0,,74.977793
05-01-2026,F26,205,HF_cross,5.0,2,24,0,1,0,32.57,67.94,79.68,5.293,4.151,5.057,4.19,4.658,3.857,S_uberis,18.58,4.042,38.48,34.66,0,11.79,No_Risk,0,0,,84.80069800000001
06-01-2026,F26,206,HF_cross,5.0,2,25,0,1,0,32.84,88.25,2.91,6.779,5.071,5.341,6.305,6.557,4.693,K_pneumoniae,18.13,3.826,38.64,34.21,0,89.47,High,0,0,,88.9453
07-01-2026,F26,207,HF_cross,5.0,2,26,0,1,0,30.93,72.76,68.33,5.166,4.012,4.224,4.32,4.93,4.137,K_pneumoniae,17.1,4.043,38.54,33.86,0,12.79,No_Risk,0,0,,83.171228
08-01-2026,F26,208,HF_cross,5.0,2,27,0,1,0,28.76,77.49,64.58,4.681,3.984,3.697,3.873,3.824,4.284,S_agalactiae,18.88,3.913,38.55,33.73,0,4.52,No_Risk,0,0,,80.535564
09-01-2026,F26,209,HF_cross,5.0,2,28,0,1,0,32.73,73.7,64.67,4.822,4.454,3.886,4.04,3.872,4.076,S_aureus,17.93,3.947,38.63,33.55,0,6.74,No_Risk,0,0,,86.09321
10-01-2026,F26,210,HF_cross,5.0,2,29,0,1,0,29.96,70.64,57.16,5.871,4.662,4.991,5.445,5.484,4.171,K_pneumoniae,17.88,4.072,38.48,34.34,0,51.03,Moderate,0,0,,81.35958400000001
11-01-2026,F26,211,HF_cross,5.0,2,30,0,1,0,28.93,81.47,64.76,5.158,4.709,4.323,4.343,4.602,3.982,S_aureus,18.16,4.018,38.5,33.65,0,15.37,No_Risk,0,0,,81.381591
12-01-2026,F26,212,HF_cross,5.0,2,31,0,1,0,25.37,78.32,54.01,5.657,4.36,4.824,4.966,5.428,3.577,K_pneumoniae,18.58,4.037,38.43,34.39,0,39.11,Low,0,0,,75.287704
13-01-2026,F26,213,HF_cross,5.0,2,32,0,1,0,30.65,64.07,73.28,4.213,3.338,3.76,3.597,3.3,3.386,S_uberis,17.6,4.09,38.74,34.41,0,2.72,No_Risk,0,0,,81.33137500000001
14-01-2026,F26,214,HF_cross,5.0,2,33,0,1,0,25.6,77.16,50.4,5.946,4.276,4.735,5.262,5.787,4.175,K_pneumoniae,18.33,3.881,38.5,33.29,0,42.0,Low,0,0,,75.52192
15-01-2026,F26,215,HF_cross,5.0,2,34,0,1,0,29.35,82.06,61.13,5.685,4.077,4.67,5.271,5.356,4.084,K_pneumoniae,18.24,4.115,38.49,33.68,0,22.97,Low,0,0,,82.14797
16-01-2026,F26,216,HF_cross,5.0,2,35,0,1,0,29.33,75.46,40.25,6.084,4.476,4.982,5.27,5.941,4.437,K_pneumoniae,18.29,4.04,38.52,33.99,0,60.68,Moderate,0,0,,81.130178
17-01-2026,F26,217,HF_cross,5.0,2,36,0,1,0,33.42,65.5,73.97,4.21,3.75,3.292,3.385,3.631,3.288,S_aureus,17.57,3.886,38.72,34.12,0,2.02,No_Risk,0,0,,85.5941
18-01-2026,F26,218,HF_cross,5.0,2,37,0,1,0,32.4,64.25,64.15,4.215,3.461,3.041,3.761,3.401,3.615,E_coli,18.34,3.957,38.69,34.42,0,2.8,No_Risk,0,0,,83.88499999999999
19-01-2026,F26,219,HF_cross,5.0,2,38,0,1,0,22.94,79.15,56.87,5.436,4.894,4.907,4.864,4.457,4.08,S_uberis,18.37,4.172,38.36,33.93,0,30.24,Low,0,0,,71.51141
20-01-2026,F26,220,HF_cross,5.0,2,39,0,1,0,25.92,80.01,55.45,4.776,4.077,4.036,3.779,4.425,3.63,K_pneumoniae,18.06,4.002,38.4,34.16,0,9.74,No_Risk,0,0,,76.35315200000001
21-01-2026,F26,221,HF_cross,5.0,2,40,0,1,0,25.14,69.85,89.44,4.408,3.831,3.343,3.391,3.629,3.996,S_agalactiae,18.29,4.067,38.49,33.83,0,2.82,No_Risk,0,0,,74.01389
22-01-2026,F26,222,HF_cross,5.0,2,41,0,1,0,30.54,83.0,36.99,6.316,4.466,5.138,5.729,6.13,4.302,K_pneumoniae,18.5,4.062,38.27,34.01,0,65.6,Moderate,0,0,,84.2282
23-01-2026,F26,223,HF_cross,5.0,2,42,0,1,0,32.87,71.37,65.23,4.599,3.972,3.581,3.797,3.641,4.201,S_agalactiae,16.78,4.145,38.59,34.39,0,4.15,No_Risk,0,0,,85.878039
24-01-2026,F26,224,HF_cross,5.0,2,43,0,1,0,31.18,66.29,80.31,4.805,4.147,3.728,3.773,4.297,4.273,K_pneumoniae,17.52,3.943,38.46,34.5,0,4.99,No_Risk,0,0,,82.46746200000001
25-01-2026,F26,225,HF_cross,5.0,2,44,0,1,0,26.43,71.09,60.52,5.753,3.932,4.903,5.135,5.525,3.817,K_pneumoniae,17.31,3.863,38.54,33.87,0,29.18,Low,0,0,,76.096127
26-01-2026,F26,226,HF_cross,5.0,2,45,0,1,0,33.39,62.65,83.66,4.521,3.962,3.897,3.651,3.791,3.739,S_aureus,17.18,3.999,38.55,34.66,0,3.46,No_Risk,0,0,,85.009235
27-01-2026,F26,227,HF_cross,5.0,2,46,0,1,0,29.31,66.93,63.77,6.006,4.052,5.301,5.689,5.484,3.922,E_coli,18.17,4.176,38.45,34.14,0,41.14,Low,0,0,,79.827263
28-01-2026,F26,228,HF_cross,5.0,2,47,0,1,0,30.53,78.79,59.39,5.58,4.236,4.852,5.196,5.1,3.947,E_coli,16.46,3.99,38.55,34.5,0,29.02,Low,0,0,,83.532827
29-01-2026,F26,229,HF_cross,5.0,2,48,0,1,0,28.88,71.54,53.78,5.016,3.887,4.65,4.392,4.321,3.766,S_uberis,17.57,3.942,38.57,33.89,0,16.72,No_Risk,0,0,,79.86299199999999
30-01-2026,F26,230,HF_cross,5.0,2,49,0,1,0,26.44,87.22,47.62,5.512,4.411,4.663,5.117,5.027,4.199,E_coli,17.82,4.156,38.47,33.6,0,29.44,Low,0,0,,78.05328800000001
